time[d]	beta1		beta2		beta3		beta4		beta5		beta6		ngt[s^-1]	fuel_temp_coeff[pcm/dK]	mod_temp_coeff[pcm/dK]
461.0	1.5066e-04	1.0087e-03	7.4544e-04	2.2216e-03	5.0707e-04	2.2464e-04	4.1824e-04	-6.5185		-1.4541
491.0	1.7374e-04	9.3491e-04	7.9269e-04	2.2090e-03	6.3874e-04	2.2109e-04	4.1470e-04	-5.6485		-1.4258
521.0	1.2349e-04	8.1825e-04	7.1714e-04	2.0793e-03	6.2839e-04	2.1016e-04	4.0856e-04	-5.6545		-2.757
551.0	1.8070e-04	8.5667e-04	7.9977e-04	2.1565e-03	6.8985e-04	2.2425e-04	4.0627e-04	-6.8917		-3.6886
581.0	1.4622e-04	9.0449e-04	7.7737e-04	2.1255e-03	7.1438e-04	2.3517e-04	4.0171e-04	-6.2913		-0.85721
611.0	1.5978e-04	1.0045e-03	8.3174e-04	2.1390e-03	6.9255e-04	1.9445e-04	3.9855e-04	-6.0411		-2.9623
641.0	1.7708e-04	9.5689e-04	7.8296e-04	2.1393e-03	7.5539e-04	2.4987e-04	3.9678e-04	-7.3101		-2.5549
671.0	1.3829e-04	7.7341e-04	8.2799e-04	2.0181e-03	7.1070e-04	2.1866e-04	3.8804e-04	-6.9722		-3.6015
701.0	1.4901e-04	9.5160e-04	7.5349e-04	2.1081e-03	7.4492e-04	1.6514e-04	3.8431e-04	-7.8725		-1.8397
731.0	1.4074e-04	9.7584e-04	9.1440e-04	2.1426e-03	6.6331e-04	2.2224e-04	3.8094e-04	-5.7365		-4.4293
761.0	1.7055e-04	8.6613e-04	8.2838e-04	2.2350e-03	6.5392e-04	1.5434e-04	3.7957e-04	-6.8606		-2.4907
791.0	1.3395e-04	8.8165e-04	6.8616e-04	2.1516e-03	7.0169e-04	1.6341e-04	3.7675e-04	-8.5944		-3.8501
821.0	1.2275e-04	9.0560e-04	6.3979e-04	2.1792e-03	6.3944e-04	2.4115e-04	3.7329e-04	-6.1236		-5.2395
851.0	1.2767e-04	8.9532e-04	8.3846e-04	2.0794e-03	6.2831e-04	2.4392e-04	3.7121e-04	-5.6818		-4.2211
881.0	1.2219e-04	9.6249e-04	8.5413e-04	2.1498e-03	6.7262e-04	1.7846e-04	3.6790e-04	-7.2248		-4.301
911.0	1.4478e-04	1.0126e-03	7.8541e-04	1.9153e-03	6.5746e-04	2.1767e-04	3.6374e-04	-7.6668		-3.9436
941.0	1.4593e-04	9.2906e-04	8.0466e-04	2.2086e-03	7.2003e-04	2.2764e-04	3.6426e-04	-7.4994		-2.7322
971.0	1.1708e-04	8.8307e-04	7.4923e-04	2.0825e-03	6.9757e-04	1.7639e-04	3.6036e-04	-8.1488		-2.9048
1001.0	1.2613e-04	8.6089e-04	8.4918e-04	2.1868e-03	6.8481e-04	2.2739e-04	3.6235e-04	-6.8713		-4.7465
1031.0	1.3947e-04	9.0898e-04	8.3447e-04	2.1610e-03	6.8994e-04	2.4758e-04	3.5801e-04	-7.1918		-3.6857
1061.0	1.0950e-04	8.8486e-04	7.9910e-04	2.1454e-03	6.6223e-04	2.2471e-04	3.5441e-04	-7.2901		-3.5518
1091.0	1.6085e-04	9.6332e-04	7.3188e-04	2.0925e-03	6.5121e-04	1.9972e-04	3.4895e-04	-6.0486		-3.8761
1121.0	1.4345e-04	8.9350e-04	8.1945e-04	2.1611e-03	6.8893e-04	2.2835e-04	3.5234e-04	-7.9765		-4.9446
1151.0	1.5894e-04	9.0199e-04	8.6907e-04	1.9793e-03	6.6710e-04	2.3242e-04	3.4740e-04	-6.799		-2.2614
1181.0	1.9183e-04	9.3538e-04	8.5279e-04	2.1823e-03	6.5729e-04	1.8777e-04	3.4725e-04	-8.2501		-1.5839
1211.0	1.2413e-04	8.8656e-04	6.3667e-04	2.2714e-03	6.6219e-04	2.0487e-04	3.4616e-04	-6.9497		-3.31
1241.0	1.5807e-04	8.8788e-04	7.6128e-04	1.9861e-03	6.3637e-04	2.7974e-04	3.4559e-04	-6.2447		-4.3353
1271.0	1.5899e-04	8.5552e-04	9.1670e-04	2.2188e-03	5.6692e-04	1.9163e-04	3.4460e-04	-7.187		-2.3224
1301.0	1.5890e-04	9.1593e-04	7.6085e-04	1.9887e-03	6.7286e-04	2.1322e-04	3.4103e-04	-4.6347		-4.3888
1331.0	1.4383e-04	9.5239e-04	8.7640e-04	2.0154e-03	6.5845e-04	2.2640e-04	3.3770e-04	-7.4005		-4.0368
1361.0	1.4355e-04	9.8415e-04	8.8623e-04	2.1602e-03	6.8190e-04	1.9102e-04	3.3864e-04	-6.1195		-3.7951
1391.0	1.5517e-04	9.8176e-04	6.9962e-04	2.1494e-03	7.0097e-04	2.1119e-04	3.4063e-04	-6.0664		-5.533
1421.0	1.3595e-04	9.4063e-04	7.6411e-04	2.0806e-03	6.2432e-04	2.2848e-04	3.3612e-04	-6.4063		-2.2525
1451.0	1.4819e-04	8.7907e-04	8.2252e-04	2.2156e-03	6.3889e-04	2.2696e-04	3.3370e-04	-4.886		-4.4979
1481.0	1.6809e-04	9.1015e-04	8.8289e-04	2.0292e-03	7.1786e-04	2.6796e-04	3.2924e-04	-8.0766		-3.8284
