rate    k diff     k diff err for thorConSalt refueled with thorConSalt
1e-08	-0.05832100	0.02271534
0.0001	0.04533500	0.02107984
5.916226122945118e-05	0.01345000	0.02272529
5.054957463113474e-05	0.02334000	0.02238629
3.0393400711324445e-05	-0.00116800	0.02389360
3.3821299066872416e-05	0.01104000	0.02375442
3.156373822327761e-05	-0.05448300	0.02370123
3.3544285053739594e-05	-0.00383000	0.02288355
3.371866346016329e-05	-0.01016000	0.02512360
3.380770001812585e-05	0.00552700	0.02516236
